touch_id,customer_id,campaign_id,channel,send_date,offer_pct,opened,clicked,converted_within_7d,treatment_group,cost
M0001422,C00173,CMP015,Affiliate,2026-01-26 00:00:00,5,True,False,False,Treatment,1.5
M0001423,C00173,CMP008,Paid Search,2025-12-15 00:00:00,0,True,False,False,Treatment,1.2
M0001424,C00174,CMP009,Paid Search,2025-02-22 00:00:00,20,False,False,False,Treatment,1.2
M0001425,C00174,CMP004,Email,2025-03-09 00:00:00,25,False,False,False,Treatment,0.01
M0001426,C00174,CMP007,Paid Search,2026-06-28 00:00:00,15,True,False,False,Treatment,1.2
M0001427,C00174,CMP003,Paid Social,2026-01-02 00:00:00,10,True,True,False,Treatment,0.85
M0001428,C00174,CMP022,Direct Mail,2026-02-14 00:00:00,0,False,False,False,Treatment,0.72
M0001429,C00174,CMP021,Push,2024-07-18 00:00:00,15,False,False,False,Treatment,0.005
M0001430,C00174,CMP009,Paid Search,2025-06-07 00:00:00,0,True,False,False,Treatment,1.2
M0001431,C00174,CMP002,Email,2025-09-16 00:00:00,15,True,False,False,Treatment,0.01
M0001432,C00174,CMP015,Paid Search,2024-12-24 00:00:00,5,True,False,False,Treatment,1.2
M0001433,C00175,CMP018,Paid Search,2026-06-01 00:00:00,15,False,False,True,Treatment,1.2
M0001434,C00175,CMP013,Email,2026-03-14 00:00:00,15,True,False,False,Treatment,0.01
M0001435,C00175,CMP025,Push,2026-01-27 00:00:00,15,False,False,False,Treatment,0.005
M0001436,C00175,CMP022,Affiliate,2026-04-17 00:00:00,20,True,True,False,Treatment,1.5
M0001437,C00175,CMP025,Email,2026-05-10 00:00:00,10,False,False,False,Treatment,0.01
M0001438,C00175,CMP003,Push,2026-05-17 00:00:00,5,False,False,False,Treatment,0.005
M0001439,C00175,CMP013,Paid Social,2026-03-07 00:00:00,15,False,False,False,Treatment,0.85
M0001440,C00175,CMP017,Push,2026-04-16 00:00:00,10,True,False,False,Control,0.005
M0001441,C00175,CMP007,Paid Social,2026-02-11 00:00:00,15,False,False,False,Treatment,0.85
M0001442,C00176,CMP007,Paid Search,2026-05-09 00:00:00,5,True,True,False,Treatment,1.2
M0001443,C00176,CMP014,Email,2026-04-11 00:00:00,5,True,False,False,Treatment,0.01
M0001444,C00176,CMP001,Direct Mail,2025-07-26 00:00:00,20,False,False,True,Treatment,0.72
M0001445,C00176,CMP005,Paid Social,2025-07-13 00:00:00,0,True,True,False,Treatment,0.85
M0001446,C00176,CMP009,Email,2025-07-08 00:00:00,25,True,False,False,Treatment,0.01
M0001447,C00176,CMP003,Affiliate,2024-07-05 00:00:00,5,True,True,False,Treatment,1.5
M0001448,C00176,CMP016,Email,2026-05-29 00:00:00,15,True,False,False,Treatment,0.01
M0001449,C00176,CMP023,Affiliate,2025-02-18 00:00:00,15,True,True,False,Treatment,1.5
M0001450,C00176,CMP005,Affiliate,2025-04-11 00:00:00,15,True,True,False,Treatment,1.5
M0001451,C00176,CMP025,Paid Social,2025-03-09 00:00:00,20,False,False,False,Treatment,0.85
M0001452,C00177,CMP020,Email,2026-04-29 00:00:00,20,False,False,False,Treatment,0.01
M0001453,C00177,CMP022,Direct Mail,2026-06-27 00:00:00,15,False,False,False,Treatment,0.72
M0001454,C00177,CMP018,Affiliate,2026-06-06 00:00:00,0,False,False,False,Treatment,1.5
M0001455,C00177,CMP006,Email,2025-12-21 00:00:00,5,False,False,False,Treatment,0.01
M0001456,C00177,CMP009,Paid Search,2025-12-24 00:00:00,15,True,True,False,Treatment,1.2
M0001457,C00177,CMP023,Push,2026-04-16 00:00:00,25,False,False,False,Treatment,0.005
M0001458,C00178,CMP011,Push,2026-03-28 00:00:00,10,True,False,False,Treatment,0.005
M0001459,C00178,CMP006,Paid Social,2026-03-05 00:00:00,20,False,False,False,Treatment,0.85
M0001460,C00178,CMP013,Paid Search,2026-06-02 00:00:00,0,False,False,False,Treatment,1.2
M0001461,C00178,CMP011,Paid Social,2026-02-26 00:00:00,10,True,False,False,Control,0.85
M0001462,C00178,CMP001,Push,2026-04-07 00:00:00,15,False,False,False,Control,0.005
M0001463,C00179,CMP010,Push,2025-11-25 00:00:00,15,False,False,False,Control,0.005
M0001464,C00179,CMP007,Email,2026-02-13 00:00:00,0,False,False,False,Control,0.01
M0001465,C00179,CMP007,Direct Mail,2025-08-20 00:00:00,0,False,False,False,Treatment,0.72
M0001466,C00179,CMP013,Affiliate,2025-08-12 00:00:00,20,False,False,False,Treatment,1.5
M0001467,C00179,CMP023,Email,2025-12-16 00:00:00,5,False,False,False,Treatment,0.01
M0001468,C00179,CMP015,Paid Search,2026-02-28 00:00:00,0,False,False,False,Control,1.2
M0001469,C00179,CMP020,Direct Mail,2026-01-14 00:00:00,10,False,False,False,Control,0.72
M0001470,C00179,CMP014,Email,2026-04-06 00:00:00,20,False,False,False,Treatment,0.01
M0001471,C00179,CMP009,Email,2026-01-06 00:00:00,5,False,False,False,Control,0.01
M0001472,C00179,CMP012,Direct Mail,2026-04-01 00:00:00,20,False,False,False,Treatment,0.72
M0001473,C00179,CMP007,Push,2025-11-08 00:00:00,0,False,False,False,Control,0.005
M0001474,C00180,CMP007,Push,2026-04-03 00:00:00,15,True,True,False,Treatment,0.005
M0001475,C00180,CMP005,Paid Social,2026-05-28 00:00:00,25,False,False,False,Treatment,0.85
M0001476,C00180,CMP004,Push,2026-02-23 00:00:00,5,False,False,False,Treatment,0.005
M0001477,C00180,CMP022,Paid Social,2026-06-29 00:00:00,25,True,False,False,Treatment,0.85
M0001478,C00180,CMP022,Paid Search,2026-03-29 00:00:00,10,True,True,True,Treatment,1.2
M0001479,C00180,CMP007,Affiliate,2026-05-02 00:00:00,0,True,False,False,Treatment,1.5
M0001480,C00180,CMP003,Email,2026-05-30 00:00:00,25,True,True,False,Control,0.01
M0001481,C00180,CMP022,Direct Mail,2026-04-20 00:00:00,15,False,False,False,Treatment,0.72
M0001482,C00181,CMP013,Email,2026-02-11 00:00:00,25,False,False,False,Treatment,0.01
M0001483,C00181,CMP009,Paid Search,2025-10-09 00:00:00,25,True,False,False,Control,1.2
M0001484,C00181,CMP006,Push,2025-10-17 00:00:00,25,False,False,False,Treatment,0.005
M0001485,C00181,CMP005,Paid Social,2025-08-25 00:00:00,20,False,False,False,Treatment,0.85
M0001486,C00181,CMP021,Email,2025-09-14 00:00:00,20,False,False,False,Treatment,0.01
M0001487,C00181,CMP017,Paid Search,2025-11-08 00:00:00,25,False,False,True,Control,1.2
M0001488,C00181,CMP004,Paid Social,2025-12-25 00:00:00,20,True,False,False,Treatment,0.85
M0001489,C00182,CMP020,Paid Social,2025-05-02 00:00:00,10,False,False,False,Treatment,0.85
M0001490,C00182,CMP004,Paid Search,2025-05-24 00:00:00,25,False,False,False,Treatment,1.2
M0001491,C00182,CMP010,Email,2026-04-24 00:00:00,15,False,False,False,Treatment,0.01
M0001492,C00182,CMP008,Paid Social,2025-04-28 00:00:00,10,True,False,False,Treatment,0.85
M0001493,C00182,CMP013,Paid Social,2025-02-24 00:00:00,25,False,False,False,Treatment,0.85
M0001494,C00183,CMP003,Email,2026-04-27 00:00:00,10,False,False,False,Treatment,0.01
M0001495,C00183,CMP001,Affiliate,2026-03-27 00:00:00,20,False,False,False,Treatment,1.5
M0001496,C00183,CMP014,Affiliate,2026-01-19 00:00:00,5,False,False,False,Treatment,1.5
M0001497,C00183,CMP003,Email,2025-05-11 00:00:00,5,True,False,False,Treatment,0.01
M0001498,C00183,CMP018,Direct Mail,2025-04-05 00:00:00,15,False,False,False,Control,0.72
M0001499,C00183,CMP009,Paid Search,2026-03-26 00:00:00,20,False,False,False,Treatment,1.2
M0001500,C00183,CMP005,Email,2025-09-08 00:00:00,0,False,False,False,Treatment,0.01
M0001501,C00183,CMP011,Push,2025-12-05 00:00:00,15,False,False,False,Treatment,0.005
M0001502,C00183,CMP023,Paid Social,2025-09-10 00:00:00,15,False,False,False,Treatment,0.85
M0001503,C00183,CMP016,Email,2025-09-22 00:00:00,5,True,False,False,Treatment,0.01
M0001504,C00184,CMP019,Paid Social,2026-04-11 00:00:00,20,False,False,False,Treatment,0.85
M0001505,C00184,CMP020,Push,2026-03-20 00:00:00,25,False,False,False,Treatment,0.005
M0001506,C00184,CMP011,Paid Social,2026-03-04 00:00:00,0,False,False,False,Treatment,0.85
M0001507,C00184,CMP007,Affiliate,2026-02-23 00:00:00,5,False,False,False,Treatment,1.5
M0001508,C00184,CMP010,Paid Social,2026-06-20 00:00:00,5,False,False,False,Treatment,0.85
M0001509,C00184,CMP019,Affiliate,2026-04-14 00:00:00,25,False,False,False,Treatment,1.5
M0001510,C00184,CMP017,Paid Social,2026-06-17 00:00:00,15,False,False,False,Treatment,0.85
M0001511,C00184,CMP005,Direct Mail,2026-04-23 00:00:00,25,False,False,False,Treatment,0.72
M0001512,C00184,CMP023,Direct Mail,2026-06-27 00:00:00,10,False,False,False,Treatment,0.72
M0001513,C00185,CMP007,Email,2025-11-23 00:00:00,15,True,False,False,Control,0.01
M0001514,C00185,CMP020,Affiliate,2025-09-05 00:00:00,10,False,False,False,Treatment,1.5
M0001515,C00185,CMP025,Email,2025-09-19 00:00:00,20,True,False,False,Treatment,0.01
M0001516,C00185,CMP002,Paid Search,2026-01-18 00:00:00,5,False,False,False,Treatment,1.2
M0001517,C00185,CMP023,Paid Social,2026-03-23 00:00:00,20,False,False,False,Treatment,0.85
M0001518,C00185,CMP020,Paid Social,2025-05-15 00:00:00,25,False,False,False,Treatment,0.85
M0001519,C00185,CMP003,Email,2025-07-04 00:00:00,0,True,False,False,Treatment,0.01
M0001520,C00186,CMP015,Direct Mail,2026-02-18 00:00:00,0,False,False,False,Treatment,0.72
M0001521,C00186,CMP012,Paid Search,2025-11-27 00:00:00,20,False,False,False,Treatment,1.2
M0001522,C00186,CMP023,Paid Search,2025-09-29 00:00:00,5,True,False,False,Treatment,1.2
M0001523,C00186,CMP008,Email,2026-05-09 00:00:00,15,True,True,False,Treatment,0.01
M0001524,C00186,CMP020,Direct Mail,2026-05-02 00:00:00,15,False,False,False,Treatment,0.72
M0001525,C00186,CMP001,Direct Mail,2025-10-22 00:00:00,25,False,False,True,Treatment,0.72
M0001526,C00186,CMP006,Email,2026-03-13 00:00:00,10,False,False,True,Treatment,0.01
M0001527,C00186,CMP024,Paid Search,2026-01-07 00:00:00,15,False,False,False,Treatment,1.2
M0001528,C00186,CMP002,Direct Mail,2025-11-12 00:00:00,25,False,False,True,Treatment,0.72
M0001529,C00187,CMP007,Push,2026-05-02 00:00:00,0,False,False,False,Treatment,0.005
M0001530,C00187,CMP024,Push,2025-07-08 00:00:00,10,False,False,True,Treatment,0.005
M0001531,C00187,CMP019,Paid Search,2026-02-16 00:00:00,15,False,False,False,Treatment,1.2
M0001532,C00187,CMP020,Paid Search,2025-12-30 00:00:00,20,True,False,False,Treatment,1.2
M0001533,C00187,CMP018,Paid Social,2026-05-15 00:00:00,10,True,False,False,Treatment,0.85
M0001534,C00187,CMP021,Paid Social,2025-09-13 00:00:00,5,True,True,False,Treatment,0.85
M0001535,C00188,CMP019,Direct Mail,2025-04-02 00:00:00,15,False,False,False,Control,0.72
M0001536,C00188,CMP002,Direct Mail,2024-12-21 00:00:00,10,False,False,False,Treatment,0.72
M0001537,C00188,CMP025,Email,2025-03-20 00:00:00,0,True,True,False,Treatment,0.01
M0001538,C00188,CMP002,Direct Mail,2026-03-31 00:00:00,10,False,False,False,Treatment,0.72
M0001539,C00188,CMP010,Direct Mail,2026-03-08 00:00:00,20,False,False,False,Control,0.72
M0001540,C00188,CMP007,Paid Social,2024-09-21 00:00:00,25,False,False,False,Treatment,0.85
M0001541,C00188,CMP025,Direct Mail,2026-05-28 00:00:00,25,False,False,False,Treatment,0.72
M0001542,C00188,CMP024,Direct Mail,2024-07-05 00:00:00,15,False,False,False,Treatment,0.72
M0001543,C00189,CMP014,Affiliate,2026-06-30 00:00:00,25,True,False,True,Treatment,1.5
M0001544,C00189,CMP013,Push,2025-09-14 00:00:00,0,False,False,False,Treatment,0.005
M0001545,C00189,CMP003,Direct Mail,2025-11-21 00:00:00,20,False,False,False,Treatment,0.72
M0001546,C00189,CMP008,Email,2026-06-02 00:00:00,0,False,False,False,Control,0.01
M0001547,C00189,CMP001,Push,2025-09-02 00:00:00,20,False,False,False,Treatment,0.005
M0001548,C00189,CMP011,Direct Mail,2024-07-02 00:00:00,10,False,False,False,Treatment,0.72
M0001549,C00189,CMP022,Paid Social,2025-02-10 00:00:00,0,True,False,False,Treatment,0.85
M0001550,C00189,CMP019,Paid Social,2024-12-04 00:00:00,20,False,False,False,Control,0.85
M0001551,C00189,CMP017,Paid Social,2026-01-28 00:00:00,25,True,False,False,Treatment,0.85
M0001552,C00190,CMP003,Push,2026-03-22 00:00:00,25,True,True,False,Treatment,0.005
M0001553,C00190,CMP022,Affiliate,2025-05-13 00:00:00,25,True,False,False,Treatment,1.5
M0001554,C00190,CMP020,Push,2026-01-08 00:00:00,15,False,False,False,Treatment,0.005
M0001555,C00190,CMP023,Direct Mail,2026-02-27 00:00:00,0,False,False,True,Treatment,0.72
M0001556,C00190,CMP011,Push,2025-08-28 00:00:00,5,False,False,False,Treatment,0.005
M0001557,C00191,CMP013,Email,2026-04-12 00:00:00,25,False,False,False,Treatment,0.01
M0001558,C00191,CMP012,Affiliate,2026-03-16 00:00:00,5,False,False,False,Treatment,1.5
M0001559,C00191,CMP022,Paid Search,2026-05-10 00:00:00,0,False,False,False,Control,1.2
M0001560,C00191,CMP022,Direct Mail,2026-03-25 00:00:00,25,False,False,False,Treatment,0.72
M0001561,C00191,CMP016,Paid Search,2025-10-10 00:00:00,20,False,False,False,Treatment,1.2
M0001562,C00191,CMP018,Paid Social,2025-05-07 00:00:00,25,True,False,False,Control,0.85
M0001563,C00191,CMP004,Email,2025-12-29 00:00:00,25,False,False,False,Treatment,0.01
M0001564,C00191,CMP009,Paid Social,2025-12-22 00:00:00,5,True,False,False,Treatment,0.85
M0001565,C00191,CMP003,Affiliate,2026-03-22 00:00:00,20,False,False,False,Treatment,1.5
M0001566,C00191,CMP021,Push,2025-08-19 00:00:00,25,True,True,True,Treatment,0.005
M0001567,C00192,CMP020,Email,2025-11-06 00:00:00,20,True,True,False,Treatment,0.01
M0001568,C00192,CMP007,Paid Social,2026-04-21 00:00:00,0,True,False,False,Treatment,0.85
M0001569,C00192,CMP021,Email,2026-01-14 00:00:00,20,False,False,False,Treatment,0.01
M0001570,C00192,CMP006,Direct Mail,2025-06-05 00:00:00,0,False,False,False,Treatment,0.72
M0001571,C00192,CMP006,Paid Social,2025-10-16 00:00:00,20,False,False,False,Treatment,0.85
M0001572,C00192,CMP012,Paid Social,2025-05-14 00:00:00,5,True,True,False,Treatment,0.85
M0001573,C00193,CMP013,Affiliate,2026-04-18 00:00:00,15,False,False,False,Treatment,1.5
M0001574,C00193,CMP020,Push,2026-04-03 00:00:00,25,False,False,False,Treatment,0.005
M0001575,C00193,CMP010,Direct Mail,2026-06-23 00:00:00,20,False,False,False,Treatment,0.72
M0001576,C00193,CMP007,Paid Social,2026-01-21 00:00:00,15,True,True,False,Treatment,0.85
M0001577,C00193,CMP014,Affiliate,2026-05-19 00:00:00,5,False,False,False,Control,1.5
M0001578,C00193,CMP014,Affiliate,2026-05-22 00:00:00,10,True,False,False,Treatment,1.5
M0001579,C00193,CMP016,Direct Mail,2026-02-05 00:00:00,10,False,False,False,Treatment,0.72
M0001580,C00193,CMP002,Email,2026-01-27 00:00:00,10,False,False,False,Treatment,0.01
M0001581,C00194,CMP019,Paid Search,2026-04-08 00:00:00,0,False,False,False,Treatment,1.2
M0001582,C00194,CMP015,Affiliate,2026-02-16 00:00:00,10,True,False,False,Treatment,1.5
M0001583,C00194,CMP002,Paid Social,2025-12-02 00:00:00,15,True,False,False,Treatment,0.85
M0001584,C00195,CMP001,Direct Mail,2025-01-26 00:00:00,15,False,False,False,Treatment,0.72
M0001585,C00195,CMP002,Paid Social,2025-12-29 00:00:00,5,True,False,False,Treatment,0.85
M0001586,C00195,CMP021,Paid Social,2024-07-08 00:00:00,0,True,False,False,Treatment,0.85
M0001587,C00195,CMP011,Direct Mail,2024-04-23 00:00:00,20,False,False,False,Treatment,0.72
M0001588,C00195,CMP009,Push,2024-09-30 00:00:00,25,True,True,False,Treatment,0.005
M0001589,C00195,CMP024,Push,2025-04-21 00:00:00,15,False,False,False,Treatment,0.005
M0001590,C00196,CMP021,Affiliate,2025-08-05 00:00:00,20,False,False,False,Treatment,1.5
M0001591,C00196,CMP025,Push,2025-01-16 00:00:00,10,False,False,False,Treatment,0.005
M0001592,C00196,CMP021,Push,2026-06-13 00:00:00,20,False,False,False,Control,0.005
M0001593,C00196,CMP020,Paid Search,2025-05-29 00:00:00,25,False,False,False,Treatment,1.2
M0001594,C00196,CMP003,Direct Mail,2026-06-18 00:00:00,20,False,False,False,Treatment,0.72
M0001595,C00196,CMP023,Push,2025-09-29 00:00:00,25,False,False,False,Treatment,0.005
M0001596,C00197,CMP001,Direct Mail,2026-04-12 00:00:00,10,False,False,False,Treatment,0.72
M0001597,C00197,CMP025,Email,2024-07-29 00:00:00,15,False,False,False,Treatment,0.01
M0001598,C00197,CMP007,Email,2025-02-24 00:00:00,20,True,False,False,Treatment,0.01
M0001599,C00197,CMP002,Affiliate,2024-07-10 00:00:00,25,False,False,False,Treatment,1.5
M0001600,C00197,CMP013,Paid Search,2024-06-16 00:00:00,10,False,False,False,Treatment,1.2
M0001601,C00197,CMP002,Affiliate,2024-09-26 00:00:00,25,False,False,False,Treatment,1.5
M0001602,C00197,CMP007,Paid Search,2026-06-05 00:00:00,10,False,False,False,Treatment,1.2
M0001603,C00197,CMP003,Paid Search,2026-05-03 00:00:00,25,False,False,False,Treatment,1.2
M0001604,C00198,CMP017,Push,2025-06-17 00:00:00,10,True,False,False,Treatment,0.005
M0001605,C00198,CMP006,Paid Social,2026-05-19 00:00:00,15,True,False,False,Treatment,0.85
M0001606,C00198,CMP011,Direct Mail,2024-09-19 00:00:00,10,False,False,False,Control,0.72
M0001607,C00198,CMP025,Affiliate,2024-12-16 00:00:00,10,True,True,False,Treatment,1.5
M0001608,C00198,CMP022,Paid Social,2024-08-17 00:00:00,20,False,False,False,Control,0.85
M0001609,C00198,CMP004,Email,2025-09-30 00:00:00,15,False,False,False,Treatment,0.01
M0001610,C00198,CMP020,Email,2025-08-23 00:00:00,20,True,False,False,Treatment,0.01
M0001611,C00198,CMP016,Affiliate,2025-08-18 00:00:00,20,False,False,False,Treatment,1.5
M0001612,C00198,CMP005,Direct Mail,2024-10-17 00:00:00,15,False,False,False,Control,0.72
M0001613,C00198,CMP013,Affiliate,2025-10-14 00:00:00,0,False,False,False,Treatment,1.5
M0001614,C00198,CMP016,Affiliate,2025-04-29 00:00:00,20,True,False,False,Treatment,1.5
M0001615,C00198,CMP001,Email,2024-09-03 00:00:00,0,True,True,False,Control,0.01
M0001616,C00199,CMP011,Direct Mail,2026-04-10 00:00:00,15,False,False,False,Control,0.72
M0001617,C00199,CMP007,Push,2026-02-09 00:00:00,20,False,False,False,Treatment,0.005
M0001618,C00199,CMP016,Direct Mail,2026-05-05 00:00:00,15,False,False,False,Treatment,0.72
M0001619,C00199,CMP023,Direct Mail,2026-03-03 00:00:00,25,False,False,False,Treatment,0.72
M0001620,C00199,CMP001,Affiliate,2026-06-23 00:00:00,25,False,False,False,Treatment,1.5
M0001621,C00199,CMP023,Email,2026-03-05 00:00:00,25,False,False,False,Treatment,0.01
M0001622,C00199,CMP016,Direct Mail,2025-08-14 00:00:00,5,False,False,False,Treatment,0.72
M0001623,C00200,CMP021,Push,2025-10-15 00:00:00,5,True,True,False,Control,0.005
M0001624,C00200,CMP025,Direct Mail,2025-08-01 00:00:00,15,False,False,False,Treatment,0.72
M0001625,C00200,CMP008,Affiliate,2026-04-02 00:00:00,20,False,False,False,Treatment,1.5
M0001626,C00200,CMP007,Affiliate,2026-03-31 00:00:00,20,False,False,False,Treatment,1.5
M0001627,C00200,CMP006,Push,2025-10-22 00:00:00,20,False,False,False,Control,0.005
M0001628,C00200,CMP008,Paid Search,2025-12-29 00:00:00,25,False,False,False,Control,1.2
